id,keyword,location,text,target,word_count,mean_word_length,lexical_diversity,stop_word_count,url_count,punctuation_count,hashtag_count,text_clean,keyword_clean,text_tokens,text_lemma,keyword_disaster_rate
6459,hijacker,"Jeddah, Toronto",that whole hijacker thing though is a hoax. no arabs are hijacking planes with box cutters. never happened.,0,18,5.0,1.0,6,0,3,0,that whole hijacker thing though is a hoax no arabs are hijacking planes with box cutters never happened,hijacker,whole hijacker thing though hoax arabs hijacking planes box cutters never happened,that whole hijacker thing though be a hoax no arab be hijack plane with box cutter never happen,0.0975609756097561
10841,war%20zone,lemonade rights,stolen 😳 fav and least from each ep/album airplane convos. 😌 they all float 😡 silver black light 😌 easter egg 😡 chr… https://t.co/jejutovu0t,0,24,4.086956521739131,0.9166666666666666,5,1,7,0,stolen fav and least from each ep album airplane convos they all float silver black light easter egg chr,war zone,stolen fav least album airplane convos float silver black light easter egg chr,steal fav and least from each ep album airplane convos they all float silver black light easter egg chr,0.2391304347826087
10333,trapped,"Manchester, England",the uk govt must do more to properly protect vulnerable children who are being trapped by organised criminals. https://t.…,0,19,5.166666666666667,1.0,8,1,5,0,the uk govt must do more to properly protect vulnerable children who are being trapped by organised criminals,trapped,govt must properly protect vulnerable children trapped organised criminals,the uk govt must do more to properly protect vulnerable child who be be trap by organise criminal,0.10344827586206896
5921,floods,"Kent, UK","venice canals almost dry, two months after severe floods - https://t.co/5xxdymnecu #googlealerts",1,12,4.9,1.0,1,1,8,1,venice canals almost dry two months after severe floods googlealerts,floods,venice canals almost dry two months severe floods googlealerts,venice canal almost dry two month after severe flood googlealert,0.41935483870967744
957,bleeding,Spijkenisse,"iran: video shows woman protester shot, bleeding on street https://t.co/prlgy7xiup via",0,11,5.3,1.0,1,1,7,0,iran video shows woman protester shot bleeding on street via,bleeding,iran video shows woman protester shot bleeding street via,iran video show woman protester shot bleed on street via,0.10416666666666667
4574,dust%20storm,California/Hong Kong/Arizona,lol. i don't dare turn the fan on because it would start a dust storm. https://t.co/rlizeoc6eo,0,16,3.7333333333333334,1.0,7,1,8,0,lol i do not dare turn the fan on because it would start a dust storm,dust storm,lol dare turn fan would start dust storm,lol I do not dare turn the fan on because it would start a dust storm,0.15
5191,explosion,"Lagos, Nigeria",let’s get the starboy to 15k subscribers before #afroseries explosion 💥 terri https://t.co/lmxx1ydqzi via,0,14,4.833333333333333,1.0,3,1,6,1,let s get the starboy to 15k subscribers before afroseries explosion terri via,explosion,let get starboy 15k subscribers afroseries explosion terri via,let s get the starboy to 15k subscriber before afroserie explosion terri via,0.35294117647058826
7660,nuclear%20disaster,,return to fukushima: inside ground zero nearly nine years after nuclear disaster | nbc nightly news… https://t.co/kdi64wyczx,1,17,5.3125,1.0,2,1,7,0,return to fukushima inside ground zero nearly nine years after nuclear disaster nbc nightly news,nuclear disaster,return fukushima inside ground zero nearly nine years nuclear disaster nbc nightly news,return to fukushima inside ground zero nearly nine year after nuclear disaster nbc nightly news,0.20754716981132076
5942,floods,Kenya,"the mess had become too much. weird animals like dinosaurs, giant vegetabl… https://t.co/czrglpuzug",0,13,5.333333333333333,1.0,3,1,7,0,the mess had become too much weird animals like dinosaurs giant vegetabl,floods,mess become much weird animals like dinosaurs giant vegetabl,the mess have become too much weird animal like dinosaur giant vegetabl,0.41935483870967744
2060,casualty,"San Francisco, CA",count is 80+ sir and surprisingly no pak army casualty??,0,10,4.7,1.0,3,0,3,0,count is 80 sir and surprisingly no pak army casualty,casualty,count sir surprisingly pak army casualty,count be 80 sir and surprisingly no pak army casualty,0.16666666666666666
2364,collapse,Minas Tirith,"""increased sexual constraints, either pre or post-nuptial, always led to increased flourishing of a culture.…",0,15,6.333333333333333,1.0,4,0,5,0,increased sexual constraints either pre or post nuptial always led to increased flourishing of a culture,collapse,increased sexual constraints either pre post nuptial always led increased flourishing culture,increase sexual constraint either pre or post nuptial always lead to increase flourish of a culture,0.0
9806,sunk,,"shows the quality of lowlifes and liars attracted to the numb skull who is somehow president, how low has america s… https://t.co/rtixd1znxc",0,22,4.571428571428571,0.9545454545454546,9,1,6,0,shows the quality of lowlifes and liars attracted to the numb skull who is somehow president how low has america s,sunk,shows quality lowlifes liars attracted numb skull somehow president low america,show the quality of lowlife and liar attract to the numb skull who be somehow president how low have america s,0.125
11089,wildfire,,"how , a photographer shooting australia's wildfires for the times, captured the devastation in one click.…",1,16,5.6875,0.9375,6,0,4,0,how a photographer shooting australia is wildfires for the times captured the devastation in one click,wildfire,photographer shooting australia wildfires times captured devastation one click,how a photographer shoot australia be wildfire for the time capture the devastation in one click,0.3023255813953488
1612,bombing,"Bangkok, Thailand","on january 14, 2016 at 10:30 wib, the first bomb blasted the starbucks outlet at the area’s cakrawala building https://…",0,20,4.842105263157895,0.85,6,1,6,0,on january 14 2016 at 10 30 wib the first bomb blasted the starbucks outlet at the area s cakrawala building,bombing,january 2016 wib first bomb blasted starbucks outlet area cakrawala building,on january 14 2016 at 10 30 wib the first bomb blast the starbucks outlet at the area s cakrawala building,0.058823529411764705
8684,riot,‧͙⁺˚*･༓°•,and thts on fucking riot actually blesssing me for once https://t.co/6hph3f21mt,0,11,4.6,1.0,5,1,5,0,and thts on fucking riot actually blesssing me for once,riot,thts fucking riot actually blesssing,and tht on fuck riot actually blessse I for once,0.06666666666666667
8315,quarantined,"Westmount, Québec","that's what i mean, i guess. there's always a margin that either candidate can sway to one side or t… https://t.co/slhwkhrow2",0,21,4.1,0.9523809523809523,8,1,9,0,that is what i mean i guess there is always a margin that either candidate can sway to one side or t,quarantined,mean guess always margin either candidate sway one side,that be what I mean I guess there be always a margin that either candidate can sway to one side or t,0.4186046511627907
4527,drowning,,the world is drowning in debt - cnn https://t.co/ps6g13yavz,0,9,3.5,1.0,3,1,6,0,the world is drowning in debt cnn,drowning,world drowning debt cnn,the world be drown in debt cnn,0.04477611940298507
9097,seismic,Leamington via Kentish Town,blimey. his departure will be seismic.,0,6,5.5,1.0,3,0,2,0,blimey his departure will be seismic,seismic,blimey departure seismic,blimey his departure will be seismic,0.24074074074074073
9467,storm,"Stockholm, Sverige","amr, urban displacements and ‘the perfect storm in drc’ 3 of 10 hum crises &amp; trends to watch 2020. interesting and eye openi…",0,23,4.478260869565218,0.9565217391304348,5,0,4,0,amr urban displacements and the perfect storm in drc 3 of 10 hum crises trends to watch 2020 interesting and eye openi,storm,amr urban displacements perfect storm drc hum crises trends watch 2020 interesting eye openi,amr urban displacement and the perfect storm in drc 3 of 10 hum crisis trend to watch 2020 interesting and eye openi,0.2553191489361702
10950,weapons,Georgia,according the official document: #b52 #bombers are no longer authorized to carry #nuclear #bombs. new air force ins… https://t.co/xaiz3tboax,1,19,4.866666666666666,1.0,4,1,11,4,according the official document b52 bombers are no longer authorized to carry nuclear bombs new air force ins,weapons,according official document b52 bombers longer authorized carry nuclear bombs new air force ins,accord the official document b52 bomber be no long authorize to carry nuclear bomb new air force in,0.2692307692307692
2547,collision,東京,"#italy, metro train collision in #naples: driver in shock and 9 people slightly injured.",1,14,4.428571428571429,0.9285714285714286,3,0,5,2,italy metro train collision in naples driver in shock and 9 people slightly injured,collision,italy metro train collision naples driver shock people slightly injured,italy metro train collision in naples driver in shock and 9 people slightly injure,0.7192982456140351
2685,crash,West Midlands,a man's died after a serious crash in #hanbury in #worcestershire yesterday afternoon #heartnews https://t.co/jpragzwhul,1,15,4.545454545454546,0.8666666666666667,5,1,9,3,a man is died after a serious crash in hanbury in worcestershire yesterday afternoon heartnews,crash,man died serious crash hanbury worcestershire yesterday afternoon heartnews,a man be die after a serious crash in hanbury in worcestershire yesterday afternoon heartnews,0.375
9413,snowstorm,,same i like to rush my opponent down and overwhelm them with the small sword link has young link out ranges link why,0,23,4.086956521739131,0.9130434782608695,12,0,0,0,same i like to rush my opponent down and overwhelm them with the small sword link has young link out ranges link why,snowstorm,like rush opponent overwhelm small sword link young link ranges link,same I like to rush my opponent down and overwhelm they with the small sword link have young link out range link why,0.17073170731707318
